rank,product_price,product_star_rating,product_num_ratings,country,page
-1.7147683483373124,₹469.00,0.3269462173910512,4.033486043727038,0.1757741497608165,-0.998999499499374
-1.680091852315188,₹370.00,0.5316044116106436,0.3285677997783439,0.1757741497608165,-0.998999499499374
-1.6454153562930633,"₹1,799.00",0.7362626058302343,-0.31046595515996533,0.1757741497608165,-0.998999499499374
-1.6107388602709387,₹94.00,-0.08237017104813188,2.7930285078667576,0.1757741497608165,-0.998999499499374
-1.5760623642488143,"₹1,699.00",0.5316044116106436,1.501193061073444,0.1757741497608165,-0.998999499499374
-1.5413858682266897,₹599.00,0.5316044116106436,3.9156190715865513,0.1757741497608165,-0.998999499499374
-1.5067093722045652,"₹1,199.00",0.3269462173910512,-0.07809004427330743,0.1757741497608165,-0.998999499499374
-1.4720328761824406,₹745.00,-0.08237017104813188,2.1073180887474576,0.1757741497608165,-0.998999499499374
-1.437356380160316,"₹5,000.00",-1.1056611421460878,-0.34706851915800824,0.1757741497608165,-0.998999499499374
-1.4026798841381916,₹599.00,0.7362626058302343,-0.4125501703471676,0.1757741497608165,-0.998999499499374
-1.368003388116067,₹999.00,0.5316044116106436,2.27085431505064,0.1757741497608165,-0.998999499499374
-1.3333268920939425,₹225.00,0.12228802317146056,1.1143476140482564,0.1757741497608165,-0.998999499499374
-1.2986503960718179,₹399.00,-0.08237017104813188,5.591949342029031,0.1757741497608165,-0.998999499499374
-1.2639739000496932,₹454.00,0.12228802317146056,-0.3605006527352717,0.1757741497608165,-0.998999499499374
-1.2292974040275688,₹750.00,0.12228802317146056,5.213834781829065,0.1757741497608165,-0.998999499499374
-1.1946209080054442,₹899.00,0.12228802317146056,-0.4347131907496523,0.1757741497608165,-0.998999499499374
-1.1599444119833195,₹301.00,0.12228802317146056,1.060283276399771,0.1757741497608165,-0.998999499499374
-1.1252679159611951,"₹1,869.00",0.5316044116106436,2.3860348604756747,0.1757741497608165,-0.998999499499374
-1.0905914199390705,₹725.00,0.5316044116106436,0.36584197045524997,0.1757741497608165,-0.998999499499374
-1.055914923916946,₹199.00,0.12228802317146056,3.5573169084130485,0.1757741497608165,-0.998999499499374
-1.0212384278948214,₹320.00,0.5316044116106436,3.9156190715865513,0.1757741497608165,-0.998999499499374
-0.9865619318726969,"₹5,599.00",0.5316044116106436,0.4380396884330411,0.1757741497608165,-0.998999499499374
-0.9518854358505723,₹898.00,0.9409208000498249,-0.20435209989958397,0.1757741497608165,-0.998999499499374
-0.9172089398284478,"₹1,699.00",0.5316044116106436,-0.019996066551642964,0.1757741497608165,-0.998999499499374
-0.8825324438063232,₹149.00,-0.2870283652677225,0.23387125805863646,0.1757741497608165,-0.998999499499374
-0.8478559477841987,₹469.00,0.3269462173910512,2.90149298650316,0.1757741497608165,-0.998999499499374
-0.8131794517620741,₹749.00,0.9409208000498249,-0.16539891252551994,0.1757741497608165,-0.998999499499374
-0.7785029557399495,"₹2,292.00",0.5316044116106436,4.566741746744397,0.1757741497608165,-0.998999499499374
-0.743826459717825,"₹2,199.00",1.7595535769281911,-0.43941443750169457,0.1757741497608165,-0.998999499499374
-0.7091499636957005,₹500.00,0.5316044116106436,-0.29233257483065966,0.1757741497608165,-0.998999499499374
-0.6744734676735759,"₹1,182.00",0.5316044116106436,4.566741746744397,0.1757741497608165,-0.998999499499374
-0.6397969716514513,"₹7,299.00",0.3269462173910512,1.2124021891622796,0.1757741497608165,-0.998999499499374
-0.6051204756293268,₹898.00,0.5316044116106436,3.9156190715865513,0.1757741497608165,-0.998999499499374
-0.5704439796072023,"₹2,869.00",0.5316044116106436,4.566741746744397,0.1757741497608165,-0.998999499499374
-0.5357674835850776,₹454.00,0.3269462173910512,3.874315260836466,0.1757741497608165,-0.998999499499374
-0.5010909875629531,₹939.00,0.5316044116106436,2.3860348604756747,0.1757741497608165,-0.998999499499374
-0.4664144915408286,₹398.00,0.12228802317146056,-0.03544302016549594,0.1757741497608165,-0.998999499499374
-0.431737995518704,"₹1,299.00",0.9409208000498249,-0.3044214950501968,0.1757741497608165,-0.998999499499374
-0.3970614994965795,"₹1,999.00",0.5316044116106436,-0.4370638141256734,0.1757741497608165,-0.998999499499374
-0.3623850034744549,₹839.00,0.3269462173910512,0.7657837477182695,0.1757741497608165,-0.998999499499374
-0.3277085074523304,₹799.00,0.3269462173910512,-0.32221907204007083,0.1757741497608165,-0.998999499499374
